Cell Identity,Time Point,Embryo Name,Volume,Children Volume Difference,Volume Difference to Previous TP,Volume Divergence of Cell,Error Percentage,Unknown5,Is_dead
ABplappppp,226,CD200113plc1p2,,0.576003353,,,,,
ABpraapaapa,226,CD200113plc1p2,,1.153146066,2.21272509,2.278751501,,,
ABpraapaapp,226,CD200113plc1p2,,1.153146066,,0.577050592,,,
ABpraapppa,226,CD200113plc1p2,,0.622634611,,0.623710817,,,
ABpraapppp,226,CD200113plc1p2,,0.622634611,,,,,
ABprappppp,226,CD200113plc1p2,,0.686897471,,,,,
ABprpaapapp,226,CD200113plc1p2,,0.622553018,,,,,1
Caappd,226,CD200113plc1p2,,0.618619722,,,,,
Caappv,226,CD200113plc1p2,,0.618619722,,,,,
Cappaaa,226,CD200113plc1p2,,0.464410454,,,,,
Cpaaaa,226,CD200113plc1p2,,0.779833946,,0.507559194,,,
Cpaaap,226,CD200113plc1p2,,0.779833946,,0.905507954,,,
Cpaapa,226,CD200113plc1p2,,0.476757876,,,,,
Cpaapp,226,CD200113plc1p2,,0.476757876,,,,,
Cpapaa,226,CD200113plc1p2,,0.732170134,,0.625815661,,,
Cpapap,226,CD200113plc1p2,,0.732170134,,0.673825344,,,
Cpappd,226,CD200113plc1p2,,0.616078658,,,,,
Cpappv,226,CD200113plc1p2,,0.616078658,,,,,
Cppppaa,226,CD200113plc1p2,,0.469602167,,,,,
Cppppap,226,CD200113plc1p2,,0.469602167,,,,,
MSaaapaap,226,CD200113plc1p2,,0.670512269,,,,,
MSaapappa,226,CD200113plc1p2,,0.477424775,,0.743502136,,,
MSaapappp,226,CD200113plc1p2,,0.477424775,,,,,
MSpaaaaaa,226,CD200113plc1p2,,0.569161455,,,,,
ABalaaaarla,227,CD200113plc1p2,,0.641181466,,1.049402482,,,1
ABalaaaarlp,227,CD200113plc1p2,,0.641181466,,,,,
ABalapapppa,227,CD200113plc1p2,,0.458533137,,,,,
ABalapapppp,227,CD200113plc1p2,,0.458533137,,0.492529489,,,
ABalappapaa,227,CD200113plc1p2,,0.497549714,,,,,
ABalappapap,227,CD200113plc1p2,,0.497549714,,,,,1
ABalpaaaapa,227,CD200113plc1p2,,0.663021466,,0.569722515,,,
ABalpapppaa,227,CD200113plc1p2,,0.672688629,,,,,
ABaraaaaapa,227,CD200113plc1p2,,0.542156109,,0.557331203,,,
ABaraaaaapp,227,CD200113plc1p2,,0.542156109,,,,,
ABaraaaapap,227,CD200113plc1p2,,0.53167527,,,,,
ABarapaaapa,227,CD200113plc1p2,,0.485425565,,,,,
ABarapaapaa,227,CD200113plc1p2,,0.536580882,,,,,
ABarapappaa,227,CD200113plc1p2,,0.639934534,,,,,
ABarappappa,227,CD200113plc1p2,,0.853560133,,0.678832117,,,
ABarappappp,227,CD200113plc1p2,,0.853560133,,,,,
ABarpaapaa,227,CD200113plc1p2,,0.680834759,,,,,
ABarpaapap,227,CD200113plc1p2,,0.680834759,,0.661449875,,,
ABarpaappa,227,CD200113plc1p2,,0.704828327,,,,,
ABarpaappp,227,CD200113plc1p2,,0.704828327,,0.761026464,,,
ABarpapapa,227,CD200113plc1p2,,0.798155374,,0.820051417,,,
ABarpapapp,227,CD200113plc1p2,,0.798155374,,0.699707223,,,
ABarpappaa,227,CD200113plc1p2,,0.767691138,,,,,
ABarpappap,227,CD200113plc1p2,,0.767691138,,0.746909772,,,
ABarpapppp,227,CD200113plc1p2,,0.914804064,,0.868289194,,,
ABarpppaaa,227,CD200113plc1p2,,0.740993355,,,,,
ABarpppaap,227,CD200113plc1p2,,0.740993355,,0.861111107,,,
ABarpppapa,227,CD200113plc1p2,,0.617382988,,0.907626561,,,
ABarpppapp,227,CD200113plc1p2,,0.617382988,,,,,
ABarpppppa,227,CD200113plc1p2,,0.464841309,,,,,
ABarpppppp,227,CD200113plc1p2,,0.464841309,,,,,
ABplaaaapa,227,CD200113plc1p2,,0.510071448,,,,,
ABplaaaapp,227,CD200113plc1p2,,0.510071448,,0.527093611,,,
ABplaaapaa,227,CD200113plc1p2,,0.617366412,,,,,
ABplaaapap,227,CD200113plc1p2,,0.617366412,,,,,
ABplaaappa,227,CD200113plc1p2,,0.586567008,,,,,
ABplaaappp,227,CD200113plc1p2,,0.586567008,,,,,
ABplaapppa,227,CD200113plc1p2,,0.82801596,,0.841827922,,,
ABplaapppp,227,CD200113plc1p2,,0.82801596,,0.730547932,,,
ABplappppa,227,CD200113plc1p2,,0.611895769,,,,,
ABplappppp,227,CD200113plc1p2,,0.611895769,,,,,
ABplpaapapp,227,CD200113plc1p2,,0.478975805,,,,,1
ABplpappaaa,227,CD200113plc1p2,,0.463870475,,,,,
ABplpappaap,227,CD200113plc1p2,,0.463870475,,,,,
ABplpppaaaa,227,CD200113plc1p2,,0.52701542,1.400671739,1.477491448,,,
ABplpppaaap,227,CD200113plc1p2,,0.52701542,,,,,
ABpraappap,227,CD200113plc1p2,,0.699451967,,0.613764518,,,
ABpraapppa,227,CD200113plc1p2,,0.618059388,,0.580516717,,,
ABpraapppp,227,CD200113plc1p2,,0.618059388,,,,,
ABprappppa,227,CD200113plc1p2,,0.621426772,,,,,
ABprappppp,227,CD200113plc1p2,,0.621426772,,,,,
ABprpaapapp,227,CD200113plc1p2,,0.568923328,,,,,1
Caaaaa,227,CD200113plc1p2,,0.474765486,,,,,
Caaaap,227,CD200113plc1p2,,0.474765486,,,,,
Caappd,227,CD200113plc1p2,,0.526779325,,,,,
Caappv,227,CD200113plc1p2,,0.526779325,,,,,
Cappaaa,227,CD200113plc1p2,,0.498253664,,,,,
Cpaaaa,227,CD200113plc1p2,,0.796826634,,0.547285684,,,
Cpaaap,227,CD200113plc1p2,,0.796826634,,0.910991431,,,
Cpaapa,227,CD200113plc1p2,,0.482507772,,,,,
Cpaapp,227,CD200113plc1p2,,0.482507772,,,,,
Cpapaa,227,CD200113plc1p2,,0.719506323,,0.571574243,,,
Cpapap,227,CD200113plc1p2,,0.719506323,,0.697481746,,,
Cpappd,227,CD200113plc1p2,,0.645030997,,,,,
Cpappv,227,CD200113plc1p2,,0.645030997,,,,,
Cppppaa,227,CD200113plc1p2,,0.472081213,,,,,
Cppppap,227,CD200113plc1p2,,0.472081213,,,,,
MSpaaaaaa,227,CD200113plc1p2,,0.526569051,,,,,
MSpaaapaa,227,CD200113plc1p2,,0.458770485,,,,,
MSpaaapap,227,CD200113plc1p2,,0.458770485,,,,,
MSpapappa,227,CD200113plc1p2,,0.503602878,,,,,
MSpapappp,227,CD200113plc1p2,,0.503602878,,,,,
MSpppaaa,227,CD200113plc1p2,,0.506473625,,,,,1
MSpppaap,227,CD200113plc1p2,,0.506473625,,0.758366421,,,
ABalaaaarla,228,CD200113plc1p2,,0.502070226,,0.621248431,,,1
ABalaaaarlp,228,CD200113plc1p2,,0.502070226,,,,,
ABalaapaaal,228,CD200113plc1p2,,0.532135927,3.147058824,2.833333333,,,1
ABalaapaaar,228,CD200113plc1p2,,0.532135927,,,,,
ABalpaaaapa,228,CD200113plc1p2,,0.65654111,0.798384264,0.540920267,,,
ABalpaaappp,228,CD200113plc1p2,,0.541199884,,,,,
ABalpapppaa,228,CD200113plc1p2,,0.615302869,,,,,
ABalppaappa,228,CD200113plc1p2,,0.873043441,,,,,1
ABalppaappp,228,CD200113plc1p2,,0.873043441,1.483733473,1.342757486,,,
ABalppapaaa,228,CD200113plc1p2,,0.533318435,,,,,
ABalppapaap,228,CD200113plc1p2,,0.533318435,,0.602327837,,,
ABaraaaapap,228,CD200113plc1p2,,0.649225716,,0.574433657,,,
ABarapaapaa,228,CD200113plc1p2,,0.482904412,,,,,
ABarapappaa,228,CD200113plc1p2,,0.58974359,,,,,
ABarappappa,228,CD200113plc1p2,,0.998235665,,,,,
ABarappappp,228,CD200113plc1p2,,0.998235665,0.710881584,0.867752184,,,
ABarpaapaa,228,CD200113plc1p2,,0.710080396,,0.633860275,,,
ABarpaapap,228,CD200113plc1p2,,0.710080396,,0.658866073,,,
ABarpaappa,228,CD200113plc1p2,,0.794373765,,0.66051908,,,
ABarpaappp,228,CD200113plc1p2,,0.794373765,,0.773284454,,,
ABarpapapp,228,CD200113plc1p2,,0.848527847,,0.737515673,,,
ABarpappaa,228,CD200113plc1p2,,0.758489848,,,,,
ABarpappap,228,CD200113plc1p2,,0.758489848,,0.758498152,,,
ABarppaaaa,228,CD200113plc1p2,,0.488391726,,,,,
ABarppaaap,228,CD200113plc1p2,,0.488391726,,,,,
ABarpppaaa,228,CD200113plc1p2,,0.766348404,,,,,
ABarpppaap,228,CD200113plc1p2,,0.766348404,,0.879594014,,,
ABarpppapa,228,CD200113plc1p2,,0.619993633,,0.90105194,,,
ABarpppapp,228,CD200113plc1p2,,0.619993633,,,,,
ABplaaapaa,228,CD200113plc1p2,,0.788835878,,,,,
ABplaaappa,228,CD200113plc1p2,,0.609431688,,,,,
ABplaaappp,228,CD200113plc1p2,,0.609431688,,,,,
ABplaapppa,228,CD200113plc1p2,,0.641753316,,0.839348181,,,
ABplaapppp,228,CD200113plc1p2,,0.641753316,,,,,
ABplapaaapa,228,CD200113plc1p2,,0.529943302,,0.486414198,,,
ABplapaaapp,228,CD200113plc1p2,,0.529943302,,0.55418314,,,
ABplappppa,228,CD200113plc1p2,,0.595487823,,,,,
ABplappppp,228,CD200113plc1p2,,0.595487823,,0.557261885,,,
ABpraappap,228,CD200113plc1p2,,0.759883096,,0.694926095,,,
ABpraapppa,228,CD200113plc1p2,,0.621353538,,0.634636989,,,
ABpraapppp,228,CD200113plc1p2,,0.621353538,,,,,
ABprappppa,228,CD200113plc1p2,,0.658311702,,0.550736725,,,
ABprappppp,228,CD200113plc1p2,,0.658311702,,,,,
ABprpaapapp,228,CD200113plc1p2,,0.636215334,,,,,1
Caappd,228,CD200113plc1p2,,0.544122946,,,,,
Caappv,228,CD200113plc1p2,,0.544122946,,,,,
Cpaaaa,228,CD200113plc1p2,,0.95626935,,0.926966553,,,
Cpaapa,228,CD200113plc1p2,,0.496709372,,,,,
Cpaapp,228,CD200113plc1p2,,0.496709372,,,,,
Cpapap,228,CD200113plc1p2,,0.844415865,,0.618663495,,,
Cpappd,228,CD200113plc1p2,,0.692566679,,,,,
Cpappv,228,CD200113plc1p2,,0.692566679,,0.552641879,,,
Cppppaa,228,CD200113plc1p2,,0.457088886,,,,,
Cppppap,228,CD200113plc1p2,,0.457088886,,,,,
Dapaa,228,CD200113plc1p2,,0.534859728,,,,,
Dapap,228,CD200113plc1p2,,0.534859728,1.107663788,0.779946579,,,
MSpaaaaaa,228,CD200113plc1p2,,0.526978593,0.727173625,,,,
MSpaaapaa,228,CD200113plc1p2,,0.487557444,,,,,
MSpaaapap,228,CD200113plc1p2,,0.487557444,,,,,
MSpapappa,228,CD200113plc1p2,,0.530931408,,,,,
MSpapappp,228,CD200113plc1p2,,0.530931408,,,,,
ABalaaaalpp,229,CD200113plc1p2,,0.499999979,,,,,
ABalaaappll,229,CD200113plc1p2,,0.469205298,,,,,
ABalaaapplr,229,CD200113plc1p2,,0.469205298,,0.980733605,,,1
ABalapaaapa,229,CD200113plc1p2,,0.495204812,0.785101224,0.597322372,,,
ABalapaaapp,229,CD200113plc1p2,,0.495204812,,,,,
ABalpaaappp,229,CD200113plc1p2,,0.505240363,,,,,
ABalpapppaa,229,CD200113plc1p2,,0.639319872,,,,,
ABaraaaapap,229,CD200113plc1p2,,0.603472548,,0.485032362,,,
ABarapaapaa,229,CD200113plc1p2,,0.507720588,,,,,
ABarapappaa,229,CD200113plc1p2,,0.642844153,,,,,
ABarappaaaa,229,CD200113plc1p2,,0.677399757,,0.5696634,,,
ABarpaapaa,229,CD200113plc1p2,,0.747463135,,0.637939827,,,
ABarpaapap,229,CD200113plc1p2,,0.747463135,,0.715340322,,,
ABarpaappa,229,CD200113plc1p2,,0.713126326,,0.49634498,,,
ABarpaappp,229,CD200113plc1p2,,0.713126326,,0.709359606,,,
ABarpapapp,229,CD200113plc1p2,,0.735083351,,,,,
ABarpappap,229,CD200113plc1p2,,0.685543538,,0.594406686,,,
ABarppaaaa,229,CD200113plc1p2,,0.589447024,,,,,
ABarppaaap,229,CD200113plc1p2,,0.589447024,,0.519597136,,,
ABarpppaaa,229,CD200113plc1p2,,0.749418292,0.892901726,,,,
ABarpppaap,229,CD200113plc1p2,,0.749418292,,0.848290594,,,
ABarpppapa,229,CD200113plc1p2,,0.635848445,,0.907078676,,,
ABarpppapp,229,CD200113plc1p2,,0.635848445,,,,,
ABplaaapaa,229,CD200113plc1p2,,0.670706107,,,,,
ABplaaapap,229,CD200113plc1p2,,0.670706107,,0.563647031,,,
ABplaaappa,229,CD200113plc1p2,,0.615972315,,,,,
ABplaaappp,229,CD200113plc1p2,,0.615972315,,,,,
ABplaapppa,229,CD200113plc1p2,,0.836170063,,0.883540716,,,
ABplaapppp,229,CD200113plc1p2,,0.836170063,,0.709126299,,,
ABplappppa,229,CD200113plc1p2,,0.679578611,,,,,
ABplappppp,229,CD200113plc1p2,,0.679578611,,0.662146708,,,
ABplpappaaa,229,CD200113plc1p2,,0.604734262,,,,,
ABplpappaap,229,CD200113plc1p2,,0.604734262,,,,,
ABpraappap,229,CD200113plc1p2,,0.72685422,,0.645037768,,,
ABpraapppa,229,CD200113plc1p2,,0.613520742,,0.599101385,,,
ABpraapppp,229,CD200113plc1p2,,0.613520742,,,,,
ABprappppa,229,CD200113plc1p2,,0.617654467,,,,,
ABprappppp,229,CD200113plc1p2,,0.617654467,,,,,
ABprpaapapp,229,CD200113plc1p2,,0.501835237,,,,,1
ABprpapappa,229,CD200113plc1p2,,0.511995512,,,,,
ABprpapappp,229,CD200113plc1p2,,0.511995512,1.691842974,1.333621136,,,
ABprppaappa,229,CD200113plc1p2,,0.544179668,,,,,
ABprpppaapa,229,CD200113plc1p2,,0.711983014,0.725278359,0.831368758,,,
ABprpppaapp,229,CD200113plc1p2,,0.711983014,,,,,
Caaaaa,229,CD200113plc1p2,,0.486269959,,,,,
Caaaap,229,CD200113plc1p2,,0.486269959,,,,,
Caappd,229,CD200113plc1p2,,0.554007935,,,,,
Caappv,229,CD200113plc1p2,,0.554007935,,,,,
Cpaaaa,229,CD200113plc1p2,,0.94870532,,0.90975485,,,
Cpapaa,229,CD200113plc1p2,,0.673313505,,,,,
Cpapap,229,CD200113plc1p2,,0.673313505,,0.683200704,,,
Cpappd,229,CD200113plc1p2,,0.538311371,,,,,
Cpappv,229,CD200113plc1p2,,0.538311371,,,,,
MSpaaapaa,229,CD200113plc1p2,,0.507500217,,,,,
MSpaaapap,229,CD200113plc1p2,,0.507500217,,,,,
MSpapappa,229,CD200113plc1p2,,0.496450526,,,,,
MSpapappp,229,CD200113plc1p2,,0.496450526,,,,,
MSpppaaa,229,CD200113plc1p2,,0.456932188,,,,,1
MSpppaap,229,CD200113plc1p2,,0.456932188,,0.687804878,,,
ABalaaaarla,230,CD200113plc1p2,,0.504554308,,,,,1
ABalaaaarlp,230,CD200113plc1p2,,0.504554308,,0.724797645,,,
ABalpaaappp,230,CD200113plc1p2,,0.526382393,,,,,
ABalpapppaa,230,CD200113plc1p2,,0.58554729,,,,,
ABalppapaaa,230,CD200113plc1p2,,0.641911624,,,,,
ABalppapaap,230,CD200113plc1p2,,0.641911624,,0.833947557,,,
ABaraaaapap,230,CD200113plc1p2,,0.630220554,,0.531957929,,,
ABarapaaapa,230,CD200113plc1p2,,0.508550322,,,,,
ABarapaapaa,230,CD200113plc1p2,,0.621507353,,,,,
ABarapappaa,230,CD200113plc1p2,,0.619385343,,,,,
ABarapppapa,230,CD200113plc1p2,,1.063025933,2.579471633,2.492854049,,,
ABarapppapp,230,CD200113plc1p2,,1.063025933,,0.709727711,,,
ABarpaapaa,230,CD200113plc1p2,,0.737507163,0.68485471,,,,
ABarpaapap,230,CD200113plc1p2,,0.737507163,,0.844972686,,,
ABarpaappa,230,CD200113plc1p2,,0.712715985,,,,,
ABarpaappp,230,CD200113plc1p2,,0.712715985,,0.766410815,,,
ABarpapapp,230,CD200113plc1p2,,0.722596665,,,,,
ABarpappaa,230,CD200113plc1p2,,0.64143426,,,,,
ABarpappap,230,CD200113plc1p2,,0.64143426,,0.588071704,,,
ABarppaaaa,230,CD200113plc1p2,,0.575517096,,,,,
ABarppaaap,230,CD200113plc1p2,,0.575517096,,0.538526878,,,
ABarppaapa,230,CD200113plc1p2,,0.483734278,,0.618276407,,,
ABarppaapp,230,CD200113plc1p2,,0.483734278,,,,,
ABarpppaaa,230,CD200113plc1p2,,0.624167543,0.759651414,0.953300231,,,
ABarpppaap,230,CD200113plc1p2,,0.624167543,,0.834722218,,,
ABplaaaaaap,230,CD200113plc1p2,,0.56660207,,,,,1
ABplaaapaa,230,CD200113plc1p2,,0.730248092,,,,,
ABplaaappp,230,CD200113plc1p2,,0.843354955,,0.584582798,,,
ABplaapppa,230,CD200113plc1p2,,0.838377726,,0.927467564,,,
ABplaapppp,230,CD200113plc1p2,,0.838377726,,0.670709018,,,
ABplappppa,230,CD200113plc1p2,,0.513168334,,,,,
ABplappppp,230,CD200113plc1p2,,0.513168334,,,,,
ABplpaapaaa,230,CD200113plc1p2,,0.545080977,,,,,
ABplpappaaa,230,CD200113plc1p2,,0.469352131,,,,,
ABplpappaap,230,CD200113plc1p2,,0.469352131,,,,,
ABplpapppaa,230,CD200113plc1p2,,0.472226799,,,,,
ABplpapppap,230,CD200113plc1p2,,0.472226799,,0.714019212,,,
ABpraappap,230,CD200113plc1p2,,0.744976264,,0.673226277,,,
ABpraapppa,230,CD200113plc1p2,,0.676805394,,0.778413154,,,
ABpraapppp,230,CD200113plc1p2,,0.676805394,,,,,
ABprappppa,230,CD200113plc1p2,,0.688238755,,0.514595496,,,
ABprappppp,230,CD200113plc1p2,,0.688238755,,,,,
ABprpaapapp,230,CD200113plc1p2,,0.490823817,,,,,1
ABprpaapppa,230,CD200113plc1p2,,0.677495883,,,,,
Caaaaa,230,CD200113plc1p2,,0.482400892,,,,,
Caaaap,230,CD200113plc1p2,,0.482400892,,,,,
Caappd,230,CD200113plc1p2,,0.645758469,,,,,
Caappv,230,CD200113plc1p2,,0.645758469,,,,,
Cpaaaa,230,CD200113plc1p2,,0.659653824,,0.537609899,,,
Cpaaap,230,CD200113plc1p2,,0.659653824,,0.539388014,,,
Cpaapa,230,CD200113plc1p2,,0.517076518,,,,,
Cpaapp,230,CD200113plc1p2,,0.517076518,,,,,
Cpapaa,230,CD200113plc1p2,,0.631743995,,0.53252447,,,
Cpapap,230,CD200113plc1p2,,0.631743995,,0.501253689,,,
Cpappd,230,CD200113plc1p2,,0.574939432,,,,,
Cpappv,230,CD200113plc1p2,,0.574939432,,,,,
MSaapapap,230,CD200113plc1p2,,0.547978568,2.181948947,,,,1
MSapaaaad,230,CD200113plc1p2,,0.66109688,,,,,
MSapaaaav,230,CD200113plc1p2,,0.66109688,,,,,
MSpapappa,230,CD200113plc1p2,,0.580464258,,0.523847754,,,
MSpapappp,230,CD200113plc1p2,,0.580464258,,,,,
MSpppaaa,230,CD200113plc1p2,,0.543787076,,,,,1
MSpppaap,230,CD200113plc1p2,,0.543787076,,0.766080545,,,
ABalapaaapa,231,CD200113plc1p2,,0.474410692,,0.547545512,,,
ABalapaaapp,231,CD200113plc1p2,,0.474410692,,,,,
ABalpaaappp,231,CD200113plc1p2,,0.622334682,,,,,
ABalpapppaa,231,CD200113plc1p2,,0.554729012,,,,,
ABalpapppap,231,CD200113plc1p2,,0.554729012,1.085972851,1.113122172,,,1
ABaraaaapap,231,CD200113plc1p2,,0.542702956,,,,,
ABaraaapapa,231,CD200113plc1p2,,0.482629856,,,,,
ABaraaapapp,231,CD200113plc1p2,,0.482629856,,0.670086401,,,
ABaraappapa,231,CD200113plc1p2,,0.613343823,,,,,
ABaraappapp,231,CD200113plc1p2,,0.613343823,0.71156732,0.698547835,,,
ABarapappaa,231,CD200113plc1p2,,0.625750136,,,,,
ABarappaaaa,231,CD200113plc1p2,,0.53017416,,,,,
ABarpaapap,231,CD200113plc1p2,,0.86521156,,0.84364388,,,
ABarpaappa,231,CD200113plc1p2,,0.753430884,,0.485212236,,,
ABarpaappp,231,CD200113plc1p2,,0.753430884,,0.820139764,,,
ABarpapapp,231,CD200113plc1p2,,0.683788578,,,,,
ABarpappaa,231,CD200113plc1p2,,0.766552834,,,,,
ABarppaaaa,231,CD200113plc1p2,,0.590206853,,,,,
ABarppaaap,231,CD200113plc1p2,,0.590206853,,0.531124884,,,
ABarpppaaa,231,CD200113plc1p2,,0.707614555,,,,,
ABarpppaap,231,CD200113plc1p2,,0.707614555,,0.815491448,,,
ABplaaapaa,231,CD200113plc1p2,,0.731870229,,,,,
ABplaaapap,231,CD200113plc1p2,,0.731870229,,0.755982963,,,
ABplaaappa,231,CD200113plc1p2,,0.662416188,,,,,
ABplaaappp,231,CD200113plc1p2,,0.662416188,,,,,
ABplaapppa,231,CD200113plc1p2,,0.855789775,,0.898684851,,,
ABplaapppp,231,CD200113plc1p2,,0.855789775,,0.74276355,,,
ABplappppa,231,CD200113plc1p2,,0.530788215,,,,,
ABplappppp,231,CD200113plc1p2,,0.530788215,,0.64188858,,,
ABplpaapaaa,231,CD200113plc1p2,,0.556200145,,,,,
ABplpappaaa,231,CD200113plc1p2,,0.554651077,,,,,
ABplpappaap,231,CD200113plc1p2,,0.554651077,,,,,
ABplpapppaa,231,CD200113plc1p2,,0.508423658,,,,,
ABplpapppap,231,CD200113plc1p2,,0.508423658,,0.675784884,,,
ABpraappap,231,CD200113plc1p2,,0.883010596,,0.891500906,,,
ABpraapppa,231,CD200113plc1p2,,0.711211162,,0.844582867,,,
ABpraapppp,231,CD200113plc1p2,,0.711211162,,,,,
ABprappppa,231,CD200113plc1p2,,0.718668798,,0.551848763,,,
ABprappppp,231,CD200113plc1p2,,0.718668798,,,,,
ABprpaaapaa,231,CD200113plc1p2,,0.456442246,,,,,
ABprpaaapap,231,CD200113plc1p2,,0.456442246,,,,,
ABprpaapapa,231,CD200113plc1p2,,0.697185971,,3.835338346,,,
ABprpaapapp,231,CD200113plc1p2,,0.697185971,,,,,1
ABprpaapppa,231,CD200113plc1p2,,0.716006562,,,,,
Caaaaa,231,CD200113plc1p2,,0.475826912,,,,,
Caaaap,231,CD200113plc1p2,,0.475826912,,,,,
Caappd,231,CD200113plc1p2,,0.584381765,,,,,
Caappv,231,CD200113plc1p2,,0.584381765,,,,,
Cpaaaa,231,CD200113plc1p2,,0.790071773,,0.538447225,,,
Cpaaap,231,CD200113plc1p2,,0.790071773,,0.901493266,,,
Cpaapa,231,CD200113plc1p2,,0.490647692,,,,,
Cpaapp,231,CD200113plc1p2,,0.490647692,,,,,
Cpapaa,231,CD200113plc1p2,,0.677655388,,0.503976346,,,
Cpapap,231,CD200113plc1p2,,0.677655388,,0.656273854,,,
Cpappd,231,CD200113plc1p2,,0.524710521,,,,,
Cpappv,231,CD200113plc1p2,,0.524710521,1.187084082,,,,
MSaapaaaa,231,CD200113plc1p2,,0.698930394,0.879515403,0.505272586,,,
MSaapapap,231,CD200113plc1p2,,0.580613652,1.842054564,1.848775639,,,1
MSpaaapaa,231,CD200113plc1p2,,0.458250238,,,,,
MSpaaapap,231,CD200113plc1p2,,0.458250238,,,,,
MSpapappa,231,CD200113plc1p2,,0.628075772,,0.562487412,,,
MSpapappp,231,CD200113plc1p2,,0.628075772,,,,,
ABalapaaapa,232,CD200113plc1p2,,0.510262623,,0.645039499,,,
ABalapaaapp,232,CD200113plc1p2,,0.510262623,,,,,
ABalappaapa,232,CD200113plc1p2,,0.498621304,,,,,
ABalpaaappp,232,CD200113plc1p2,,0.624141693,,,,,
ABalpapppaa,232,CD200113plc1p2,,0.551540914,,,,,
ABaraaaapap,232,CD200113plc1p2,,0.549507274,,,,,
ABarapaaapa,232,CD200113plc1p2,,0.481733377,,,,,
ABarapappaa,232,CD200113plc1p2,,0.650300055,,,,,
ABarappaaaa,232,CD200113plc1p2,,0.477116241,,,,,
ABarpaapap,232,CD200113plc1p2,,0.92580892,,0.922338698,,,
ABarpaappa,232,CD200113plc1p2,,0.757944638,,0.53980283,,,
ABarpaappp,232,CD200113plc1p2,,0.757944638,,0.784855081,,,
ABarpapapp,232,CD200113plc1p2,,0.700744945,,,,,
ABarpappaa,232,CD200113plc1p2,,0.781540503,,,,,
ABarpappap,232,CD200113plc1p2,,0.781540503,,0.879326332,,,
ABarppaaaa,232,CD200113plc1p2,,0.519881807,,,,,
ABarppaaap,232,CD200113plc1p2,,0.519881807,,,,,
ABarppaapa,232,CD200113plc1p2,,0.513221532,,0.648894683,,,
ABarppaapp,232,CD200113plc1p2,,0.513221532,,,,,
ABarpppaaa,232,CD200113plc1p2,,0.668458656,,,,,
ABarpppaap,232,CD200113plc1p2,,0.668458656,,0.768269224,,,
ABplaaapaa,232,CD200113plc1p2,,0.736450382,,,,,
ABplaaapap,232,CD200113plc1p2,,0.736450382,,0.72015856,,,
ABplaaappa,232,CD200113plc1p2,,0.744970874,,,,,
ABplaaappp,232,CD200113plc1p2,,0.744970874,,0.64845404,,,
ABplaapppa,232,CD200113plc1p2,,0.852442674,,0.890360004,,,
ABplaapppp,232,CD200113plc1p2,,0.852442674,,0.74276355,,,
ABplappppa,232,CD200113plc1p2,,0.513820923,,,,,
ABplappppp,232,CD200113plc1p2,,0.513820923,,,,,
ABplpappaaa,232,CD200113plc1p2,,0.519186118,,,,,
ABplpappaap,232,CD200113plc1p2,,0.519186118,,,,,
ABplpapppaa,232,CD200113plc1p2,,0.518098387,,,,,
ABplpapppap,232,CD200113plc1p2,,0.518098387,,0.733602728,,,
ABpraappap,232,CD200113plc1p2,,0.895798319,,0.905648337,,,
ABpraapppp,232,CD200113plc1p2,,0.779656679,,0.565109438,,,
ABprappppa,232,CD200113plc1p2,,0.713219893,,0.536836252,,,
ABprappppp,232,CD200113plc1p2,,0.713219893,,,,,
ABprpaapapa,232,CD200113plc1p2,,0.868066814,3.826315532,3.914285456,,,
ABprpaapapp,232,CD200113plc1p2,,0.868066814,,,,,1
ABprpaapppa,232,CD200113plc1p2,,0.58185799,,,,,
ABprpppaapa,232,CD200113plc1p2,,0.551262338,1.114931263,0.755730197,,,
ABprpppaapp,232,CD200113plc1p2,,0.551262338,,,,,
Caappd,232,CD200113plc1p2,,0.575305562,,,,,
Caappv,232,CD200113plc1p2,,0.575305562,,,,,
Cpaaaa,232,CD200113plc1p2,,0.936954687,,0.926222264,,,
Cpaaap,232,CD200113plc1p2,,0.936954687,,0.902178701,,,
Cpaapa,232,CD200113plc1p2,,0.478455134,,,,,
Cpaapp,232,CD200113plc1p2,,0.478455134,,,,,
Cpapaa,232,CD200113plc1p2,,0.74668328,,0.631831141,,,
Cpapap,232,CD200113plc1p2,,0.74668328,,0.70674807,,,
MSaaaaaal,232,CD200113plc1p2,,0.51259832,,,,,
MSaaaaaar,232,CD200113plc1p2,,0.51259832,,,,,
MSapaaaad,232,CD200113plc1p2,,0.586200152,,,,,
MSapaaaav,232,CD200113plc1p2,,0.586200152,,,,,
MSpaaapaa,232,CD200113plc1p2,,0.542009885,,,,,
MSpaaapap,232,CD200113plc1p2,,0.542009885,,,,,
MSpapapaa,232,CD200113plc1p2,,0.534031414,,,,,
MSpppaaa,232,CD200113plc1p2,,0.474465007,,,,,1
MSpppaap,232,CD200113plc1p2,,0.474465007,,0.783550766,,,
ABalaaaarra,233,CD200113plc1p2,,1.00552409,,1.235049313,,,1
ABalaaaarrp,233,CD200113plc1p2,,1.00552409,,0.991616766,,,
ABalappaapa,233,CD200113plc1p2,,0.619715059,,0.66704162,,,
ABalapppppa,233,CD200113plc1p2,,0.465408805,,,,,
ABalapppppp,233,CD200113plc1p2,,0.465408805,,,,,
